2075.45	1020.62
2073.8	970.575
2072.16	1008.23
2070.51	1032.22
2068.86	1060.75
2067.21	1019.57
2065.56	1017.8
2063.9	991.797
2062.25	1020.31
2060.6	1038.21
2058.95	997.093
2057.3	1064.91
2055.64	1043.47
2053.99	996.335
2052.34	974.923
2050.68	1056.28
2049.03	1040.9
2047.37	951.531
2045.72	983.002
2044.06	967.659
2042.4	940.251
2040.75	1019.99
2039.09	1007.66
2037.43	999.871
2035.77	1011.68
2034.11	978.271
2032.46	937.34
2030.8	986.825
2029.14	957.963
2027.48	975.796
2025.82	900.281
2024.15	1017.46
2022.49	966.047
2020.83	991.384
2019.17	997.156
2017.51	909.701
2015.84	945.557
2014.18	973.881
2012.52	985.664
2010.85	934.35
2009.19	1019.73
2007.52	971.431
2005.86	920.159
2004.19	1011.48
2002.52	970.725
2000.86	971.99
1999.19	992.75
1997.52	1003.01
1995.86	1010.26
1994.19	984.541
1992.52	960.333
1990.85	981.073
1989.18	934.416
1987.51	985.094
1985.84	917.505
1984.17	1005.57
1982.5	932.028
1980.83	946.763
1979.15	979.435
1977.48	910.434
1975.81	974.486
1974.14	1110.23
1972.46	1050.21
1970.79	955.873
1969.11	955.647
1967.44	965.872
1965.76	976.092
1964.09	949.004
1962.41	951.765
1960.74	976.896
1959.06	966.229
1957.38	991.346
1955.71	931.499
1954.03	1029.62
1952.35	864.027
1950.67	886.167
1948.99	911.274
1947.31	918.505
1945.63	933.175
1943.95	953.791
1942.27	944.644
1940.59	938.476
1938.91	1011.12
1937.23	918.717
1935.55	942.286
1933.86	922.752
1932.18	965.621
1930.5	966.885
1928.81	887.964
1927.13	895.183
1925.45	954.347
1923.76	936.322
1922.08	968.746
1920.39	925.512
1918.71	951.992
1917.02	936.951
1915.33	923.398
1913.64	939.488
1911.96	908.163
1910.27	973.129
1908.58	971.428
1906.89	935.676
1905.2	913.262
1903.51	911.576
1901.82	951.317
1900.13	934.831
1898.44	899.129
1896.75	882.663
1895.06	910.55
1893.37	969.459
1891.68	1015.04
1889.99	884.826
1888.29	936.317
1886.6	897.719
1884.91	873.899
1883.21	901.745
1881.52	903.02
1879.82	882.166
1878.13	939.49
1876.43	962.873
1874.74	915.485
1873.04	919.703
1871.34	863.504
1869.65	891.304
1867.95	883.743
1866.25	918.889
1864.55	901.019
1862.86	953.81
1861.16	896.207
1859.46	865.112
1857.76	867.864
1856.06	861.79
1854.36	908.651
1852.66	852.592
1850.96	896.495
1849.25	900.706
1847.55	948.987
1845.85	875.344
1844.15	831.102
1842.44	870.558
1840.74	896.787
1839.04	854.036
1837.33	903.731
1835.63	905.001
1833.92	898.939
1832.22	872.353
1830.51	872.163
1828.81	895.422
1827.1	898.158
1825.4	848.158
1823.69	821.612
1821.98	935.645
1820.27	873.958
1818.56	920.604
1816.86	860.411
1815.15	869.003
1813.44	933.172
1811.73	886.176
1810.02	858.207
1808.31	920.876
1806.6	925.062
1804.89	878.109
1803.18	831.176
1801.46	882.114
1799.75	912.587
1798.04	861.298
1796.33	881.547
1794.61	881.358
1792.9	911.806
1791.19	886.816
1789.47	883.71
1787.76	871.858
1786.04	861.468
1784.33	859.827
1782.61	891.699
1780.89	920.643
1779.18	851.996
1777.46	779.01
1775.74	842.899
1774.02	860.186
1772.31	877.466
1770.59	893.283
1768.87	823.275
1767.15	878.362
1765.43	862.183
1763.71	896.887
1761.99	858.911
1760.27	831.123
1758.55	844.021
1756.83	926.63
1755.11	879.967
1753.38	871.071
1751.66	859.276
1749.94	877.96
1748.22	856.012
1746.49	880.492
1744.77	830.998
1743.05	849.672
1741.32	848.044
1739.6	849.315
1737.87	846.239
1736.14	821.433
1734.42	861.817
1732.69	857.292
1730.97	862.903
1729.24	858.38
1727.51	826.362
1725.78	886.959
1724.05	895.453
1722.33	882.249
1720.6	847.361
1718.87	870.315
1717.14	904.823
1715.41	903.189
1713.68	843.764
1711.95	803.142
1710.22	844.856
1708.49	873.558
1706.75	870.489
1705.02	814.019
1703.29	841.267
1701.56	851.191
1699.82	786.106
1698.09	827.763
1696.36	872.287
1694.62	883.638
1692.89	844.542
1691.15	842.926
1689.42	813.939
1687.68	875.703
1685.94	875.521
1684.21	873.9
1682.47	807.506
1680.73	851.951
1679	825.876
1677.26	854.476
1675.52	768.006
1673.78	859.874
1672.04	810.817
1670.3	856.643
1668.56	856.466
1666.82	860.599
1665.08	814.456
1663.34	827.213
1661.6	842.836
1659.86	825.436
1658.12	862.582
1656.37	856.664
1654.63	827.794
1652.89	853.442
1651.15	890.551
1649.4	864.56
1647.66	838.579
1645.91	882.835
1644.17	848.264
1642.42	836.629
1640.68	873.696
1638.93	816.236
1637.19	837.544
1635.44	804.449
1633.69	817.163
1631.95	901.413
1630.2	861.173
1628.45	871.008
1626.7	779.313
1624.95	893.524
1623.2	880.476
1621.45	868.863
1619.71	841.538
1617.96	811.367
1616.2	876.896
1614.45	829.596
1612.7	927.929
1610.95	822.119
1609.2	804.826
1607.45	858.876
1605.69	890.08
1603.94	872.784
1602.19	861.199
1600.43	889.533
1598.68	893.626
1596.93	849.269
1595.17	850.519
1593.42	830.404
1591.66	821.689
1589.9	848.572
1588.15	832.74
1586.39	828.299
1584.63	840.936
1582.88	894.822
1581.12	850.547
1579.36	848.951
1577.6	814.655
1575.84	823.017
1574.08	859.798
1572.33	868.147
1570.57	845.24
1568.81	856.428
1567.04	817.913
1565.28	829.103
1563.52	843.127
1561.76	824.506
1560	825.756
1558.24	802.89
1556.47	747.414
1554.71	794.053
1552.95	842.091
1551.18	841.918
1549.42	838.911
1547.65	869.909
1545.89	879.646
1544.12	875.217
1542.36	829.728
