#Wave	#Intensity
2109.007813	3696.51001
2107.496094	3918.13501
2105.984375	3839.570313
2104.470703	3792.450439
2102.958984	3824.687744
2101.445313	3827.166016
2099.933594	3770.166748
2098.419922	3736.316895
2096.90625	3841.200928
2095.390625	3782.584473
2093.876953	3766.911865
2092.361328	3799.106201
2090.845703	3831.286377
2089.332031	3802.41626
2087.814453	3780.155762
2086.298828	3779.341064
2084.783203	3785.12085
2083.265625	3874.957275
2081.748047	3798.321045
2080.230469	3807.388184
2078.712891	3768.684082
2077.195313	3835.391602
2075.677734	3786.819336
2074.158203	3792.589111
2072.638672	3831.270996
2071.119141	3735.014893
2069.599609	3776.982666
2068.080078	3746.56665
2066.560547	3767.137939
2065.039063	3845.239014
2063.517578	3773.737549
2061.996094	3833.727783
2060.474609	3859.191162
2058.953125	3700.67749
2057.429688	3772.140381
2055.908203	3761.47998
2054.384766	3678.598145
2052.861328	3820.588867
2051.337891	3839.459229
2049.814453	3853.400146
2048.289063	3834.533203
2046.765625	3741.885986
2045.240234	3732.887451
2043.714844	3766.507568
2042.189453	3803.390869
2040.664063	3845.173096
2039.136719	3778.830566
2037.609375	3792.760498
2036.083984	3854.165771
2034.556641	3743.666504
2033.029297	3623.395264
2031.5	3771.517578
2029.972656	3785.434082
2028.443359	3802.615723
2026.914063	3775.639893
2025.386719	3753.580322
2023.855469	3795.274902
2022.326172	3711.123047
2020.796875	3790.385986
2019.265625	3642.567139
2017.734375	3733.242432
2016.203125	3876.126709
2014.671875	3705.530518
2013.140625	3696.57959
2011.607422	3842.643555
2010.076172	3752.099609
2008.542969	3891.56543
2007.009766	3747.238037
2005.476563	3774.154297
2003.943359	3786.389404
2002.408203	3707.361084
2000.875	3766.85376
1999.339844	3925.684814
1997.804688	3833.648682
1996.269531	3836.088379
1994.732422	3820.620605
1993.197266	3757.960938
1991.660156	3799.467529
1990.123047	3784.01709
1988.585938	3825.500488
1987.048828	3819.807861
1985.511719	3856.388428
1983.972656	3766.167969
1982.435547	3841.746826
1980.896484	3902.67041
1979.357422	3831.990723
1977.818359	3862.033203
1976.279297	3963.506592
1974.738281	3827.923828
1973.197266	3918
1971.658203	3839.27832
1970.117188	3934.180664
1968.576172	3883.062988
1967.033203	3875.751465
1965.492188	3926.810059
1963.949219	3872.484131
1962.40625	3839.249512
1960.863281	3977.778076
1959.320313	3921.855713
1957.777344	3794.695313
1956.232422	3886.186768
1954.689453	3938.785889
1953.144531	3887.774658
1951.599609	3815.748291
1950.054688	3931.425537
1948.507813	3985.587402
1946.962891	3911.96875
1945.416016	3818.979248
1943.869141	3837.567383
1942.322266	3891.702881
1940.775391	3871.488037
1939.228516	3822.203125
1937.679688	3826.238281
1936.132813	3789.9021
1934.583984	3792.327637
1933.035156	3867.386719
1931.486328	3816.540771
1929.935547	3788.304199
1928.386719	3756.853027
1926.835938	3741.542725
1925.285156	3819.757324
1923.734375	3764.138672
1922.183594	3864.87915
1920.632813	3696.478516
1919.080078	3698.917969
1917.527344	3762.562256
1915.976563	3694.131104
1914.423828	3783.509277
1912.869141	3824.559814
1911.316406	3770.642578
1909.761719	3723.184082
1908.208984	3701.483887
1906.654297	3800.415283
1905.099609	3793.179443
1903.544922	3715.210938
1901.988281	3744.963379
1900.433594	3777.916992
1898.876953	3754.625244
1897.320313	3835.750488
1895.763672	3693.618164
1894.207031	3699.259277
1892.648438	3679.214111
1891.091797	3793.989014
1889.533203	3716.167725
1887.974609	3689.7146
1886.416016	3711.388672
1884.857422	3726.639648
1883.298828	3738.67749
1881.738281	3753.915771
1880.177734	3725.87915
1878.617188	3652.993164
1877.056641	3684.258057
1875.496094	3824.412598
1873.935547	3778.771484
1872.373047	3789.178711
1870.810547	3761.169434
1869.248047	3728.371582
1867.685547	3794.776367
1866.123047	3653.219971
1864.560547	3710.017334
1862.996094	3755.598877
1861.431641	3727.631348
1859.867188	3801.956055
1858.302734	3767.599121
1856.738281	3723.671875
1855.171875	3689.345947
1853.607422	3722.098877
1852.041016	3721.312744
1850.474609	3787.563232
1848.908203	3691.01709
1847.341797	3777.986328
1845.773438	3683.077637
1844.207031	3725.358154
1842.638672	3772.404053
1841.070313	3704.655762
1839.501953	3783.560791
1837.931641	3634.574463
1836.363281	3837.720703
1834.792969	3723.825684
1833.222656	3625.902588
1831.652344	3719.068848
1830.082031	3667.348145
1828.511719	3784.336914
1826.941406	3818.541016
1825.369141	3725.4729
1823.796875	3678.564941
1822.224609	3800.222168
1820.652344	3672.242432
1819.078125	3741.399658
1817.505859	3677.047852
1815.931641	3781.125977
1814.357422	3823.213623
1812.783203	3781.117432
1811.208984	3791.432861
1809.634766	3793.806885
1808.058594	3678.739502
1806.484375	3720.803467
1804.908203	3743.813232
1803.332031	3668.479492
1801.753906	3805.659912
1800.177734	3725.588379
1798.601563	3729.556641
1797.023438	3747.7854
1795.445313	3651.932617
1793.867188	3714.522217
1792.289063	3802.423828
1790.708984	3714.536621
1789.130859	3653.597656
1787.550781	3769.944336
1785.970703	3696.360107
1784.390625	3798.410156
1782.810547	3792.862793
1781.228516	3703.506348
1779.646484	3822.880859
1778.066406	3776.233643
1776.484375	3753.311279
1774.902344	3700.37793
1773.318359	3860.723145
1771.736328	3861.486816
1770.152344	3690.138184
1768.568359	3790.393555
1766.984375	3754.869385
1765.400391	3894.518311
1763.816406	3786.413818
1762.230469	3760.376221
1760.646484	3824.23877
1759.060547	3804.510498
1757.474609	3754.840088
1755.888672	3829.694824
1754.300781	3863.550049
1752.714844	3840.678711
1751.126953	3854.041992
1749.539063	3831.181885
1747.951172	3874.453613
1746.363281	3912.984619
1744.775391	3827.178955
1743.185547	3859.409912
1741.595703	3880.615967
1740.007813	3966.292725
1738.416016	3852.245117
1736.826172	3947.323242
1735.236328	4102.084961
1733.644531	3951.939209
1732.052734	3984.094482
1730.462891	3900.005615
1728.869141	3952.57251
1727.277344	4060.067627
1725.685547	3985.43335
1724.091797	3989.298096
1722.498047	4065.336182
1720.904297	4136.635742
1719.310547	4085.572754
1717.716797	4062.755859
1716.121094	4082.275879
1714.527344	4175.453613
1712.931641	4174.569824
1711.335938	4211.286621
1709.740234	4191.598633
1708.142578	4400.560059
1706.546875	4218.006348
1704.949219	4309.470215
1703.351563	4277.256836
1701.753906	4345.198242
1700.15625	4363.050293
1698.558594	4405.919434
1696.958984	4414.368164
1695.359375	4277.418457
1693.759766	4303.083984
1692.160156	4389.68457
1690.560547	4430.938965
1688.960938	4375.327637
1687.359375	4407.196777
1685.757813	4392.209961
1684.15625	4449.038086
1682.554688	4385.665527
