2000.91	39767.9
1999.98	40128.7
1999.06	40207
1998.13	40441.3
1997.2	40401
1996.27	40355.4
1995.34	40530.4
1994.41	40253.5
1993.48	40339.7
1992.55	40401.6
1991.62	40692
1990.69	40990.3
1989.76	41073.6
1988.83	41143.4
1987.9	40668
1986.97	41129.9
1986.04	40665.4
1985.1	40939.3
1984.17	41261.3
1983.24	41615.3
1982.31	41043.8
1981.38	41427.3
1980.44	41370.9
1979.51	41188.5
1978.58	41681.6
1977.65	41006.1
1976.71	41892.9
1975.78	41531
1974.85	41938
1973.91	42012.7
1972.98	41862.5
1972.04	41835.6
1971.11	42033.4
1970.18	42279.3
1969.24	42040.9
1968.31	42005.8
1967.37	42818.5
1966.44	42387.6
1965.5	42558.3
1964.57	42258.6
1963.63	42733.9
1962.69	42009.6
1961.76	42337.8
1960.82	42593.8
1959.89	42478.6
1958.95	42577
1958.01	42715.4
1957.08	43064.5
1956.14	42730.5
1955.2	42876.8
1954.26	42772.3
1953.33	43433.1
1952.39	42963.3
1951.45	43072.1
1950.51	43455.3
1949.57	43444.1
1948.63	43225.1
1947.7	43631.9
1946.76	43974.8
1945.82	43601.4
1944.88	43904.2
1943.94	43515
1943	43517
1942.06	44152.1
1941.12	43765.8
1940.18	43751.8
1939.24	44086
1938.3	43936.5
1937.36	44113.8
1936.41	44038.7
1935.47	44138.8
1934.53	44629.4
1933.59	44469.2
1932.65	44611.7
1931.71	44571
1930.76	44307.5
1929.82	44444.6
1928.88	44244.9
1927.94	45172.2
1926.99	44839.8
1926.05	44626.9
1925.11	44938.7
1924.16	44391.9
1923.22	45559.4
1922.28	45214
1921.33	45406.3
1920.39	45132.5
1919.44	45242.7
1918.5	45477.3
1917.55	45388.9
1916.61	45800.5
1915.66	45460.8
1914.72	45523.2
1913.77	45805.1
1912.83	46115.9
1911.88	45882.1
1910.94	45666.9
1909.99	45671
1909.04	45783.5
1908.1	46173.2
1907.15	46018.8
1906.2	45883
1905.26	45847.5
1904.31	46353
1903.36	46357
1902.41	46413.7
1901.46	46591.8
1900.52	46606.3
1899.57	46520.6
1898.62	46611.5
1897.67	46686.6
1896.72	46917.1
1895.77	46765.6
1894.82	47177.6
1893.87	47199.9
1892.92	47282.7
1891.97	47223.3
1891.02	47208.6
1890.07	46923
1889.12	47013.7
1888.17	47377.8
1887.22	47221.1
1886.27	47219.7
1885.32	47625.6
1884.37	47513.6
1883.42	47609.3
1882.47	47521
1881.51	47771.6
1880.56	47520.5
