#Wave	#Intensity
2109.007813	3494.731689
2107.496094	3562.54248
2105.984375	3548.543457
2104.470703	3628.783203
2102.958984	3535.439453
2101.445313	3579.292725
2099.933594	3548.781006
2098.419922	3564.532227
2096.90625	3530.734131
2095.390625	3526.669922
2093.876953	3577.080566
2092.361328	3538.35083
2090.845703	3554.087402
2089.332031	3515.379395
2087.814453	3532.763428
2086.298828	3489.129883
2084.783203	3531.240967
2083.265625	3482.681885
2081.748047	3551.141846
2080.230469	3456.469238
2078.712891	3462.313721
2077.195313	3507.678711
2075.677734	3510.216797
2074.158203	3455.140869
2072.638672	3497.186768
2071.119141	3465.172363
2069.599609	3447.977295
2068.080078	3434.078857
2066.560547	3421.830566
2065.039063	3511.513672
2063.517578	3436.796631
2061.996094	3442.631836
2060.474609	3497.751465
2058.953125	3386.949463
2057.429688	3483.112549
2055.908203	3479.081543
2054.384766	3535.787598
2052.861328	3502.206543
2051.337891	3496.533203
2049.814453	3510.547607
2048.289063	3524.555908
2046.765625	3469.689209
2045.240234	3405.009766
2043.714844	3468.202881
2042.189453	3529.730225
2040.664063	3466.717773
2039.136719	3480.717529
2037.609375	3507.812256
2036.083984	3523.434326
2034.556641	3486.667969
2033.029297	3484.285645
2031.5	3452.452148
2029.972656	3464.801025
2028.443359	3444.433838
2026.914063	3446.968018
2025.386719	3413.534668
2023.855469	3380.115479
2022.326172	3400.637207
2020.796875	3524.078857
2019.265625	3461.255615
2017.734375	3560.13501
2016.203125	3394.468262
2014.671875	3457.406982
2013.140625	3397.915527
2011.607422	3464.090088
2010.076172	3420.936035
2008.542969	3566.996582
2007.009766	3487.9646
2005.476563	3505.154053
2003.943359	3444.098389
2002.408203	3479.21582
2000.875	3455.664551
1999.339844	3388.142822
1997.804688	3447.677979
1996.269531	3482.764404
1994.732422	3468.999756
1993.197266	3478.026123
1991.660156	3465.895264
1990.123047	3437.501465
1988.585938	3410.74585
1987.048828	3478.317871
1985.511719	3435.307129
1983.972656	3429.699951
1982.435547	3464.722656
1980.896484	3389.246826
1979.357422	3466.497803
1977.818359	3415.414551
1976.279297	3442.291748
1974.738281	3478.897705
1973.197266	3496.011475
1971.658203	3459.56958
1970.117188	3421.520508
1968.576172	3409.439453
1967.033203	3410.336914
1965.492188	3432.310791
1963.949219	3400.783447
1962.40625	3380.614014
1960.863281	3423.643555
1959.320313	3380.79834
1957.777344	3362.265381
1956.232422	3304.878174
1954.689453	3425.594238
1953.144531	3329.372559
1951.599609	3372.357666
1950.054688	3429.885742
1948.507813	3442.098389
1946.962891	3384.766846
1945.416016	3430.937256
1943.869141	3477.088135
1942.322266	3389.078369
1940.775391	3328.574707
1939.228516	3434.490234
1937.679688	3459.604248
1936.132813	3424.960449
1934.583984	3435.535645
1933.035156	3360.559082
1931.486328	3392.12207
1929.935547	3351.067871
1928.386719	3414.881104
1926.835938	3286.751709
1925.285156	3374.737061
1923.734375	3307.928223
1922.183594	3365.249268
1920.632813	3391.929932
1919.080078	3276.828857
1917.527344	3396.936523
1915.976563	3384.944824
1914.423828	3369.738281
1912.869141	3406.047363
1911.316406	3411.763672
1909.761719	3399.778809
1908.208984	3368.495117
1906.654297	3477.146729
1905.099609	3410.484619
1903.544922	3348.673584
1901.988281	3333.499512
1900.433594	3339.222168
1898.876953	3361.008301
1897.320313	3374.753662
1895.763672	3504.119385
1894.207031	3442.366211
1892.648438	3372.613037
1891.091797	3347.826172
1889.533203	3327.863525
1887.974609	3433.038574
1886.416016	3342.495361
1884.857422	3397.912842
1883.298828	3424.448975
1881.738281	3290.687012
1880.177734	3357.297607
1878.617188	3362.996826
1877.056641	3339.860107
1875.496094	3403.2146
1873.935547	3322.436768
1872.373047	3369.759766
1870.810547	3343.439697
1869.248047	3301.128906
1867.685547	3414.018799
1866.123047	3299.734131
1864.560547	3345.412109
1862.996094	3288.74707
1861.431641	3332.809326
1859.867188	3253.796875
1858.302734	3297.847656
1856.738281	3381.816162
1855.171875	3358.742188
1853.607422	3298.95166
1852.041016	3315.815674
1850.474609	3356.614258
1848.908203	3434.0979
1847.341797	3300.95166
1845.773438	3356.082764
1844.207031	3334.64209
1842.638672	3388.148193
1841.070313	3271.064453
1839.501953	3263.998535
1837.931641	3438.584717
1836.363281	3286.516357
1834.792969	3317.677002
1833.222656	3286.720703
1831.652344	3344.933105
1830.082031	3318.759033
1828.511719	3324.423828
1826.941406	3382.591064
1825.369141	3297.568359
1823.796875	3416.151123
1822.224609	3313.666504
1820.652344	3359.068359
1819.078125	3348.822754
1817.505859	3349.704834
1815.931641	3372.828125
1814.357422	3322.876221
1812.783203	3284.061768
1811.208984	3370.691895
1809.634766	3374.742188
1808.058594	3293.09082
1806.484375	3284.461914
1804.908203	3309.150146
1803.332031	3349.687988
1801.753906	3402.894287
1800.177734	3310.224854
1798.601563	3274.655273
1797.023438	3315.165771
1795.445313	3366.749268
1793.867188	3377.126221
1792.289063	3309.898438
1790.708984	3266.448975
1789.130859	3370.238037
1787.550781	3363.195557
1785.970703	3360.902832
1784.390625	3368.103027
1782.810547	3338.921387
1781.228516	3265.474365
1779.646484	3339.091797
1778.066406	3325.741211
1776.484375	3394.57373
1774.902344	3351.196289
1773.318359	3344.169678
1771.736328	3405.057373
1770.152344	3349.072754
1768.568359	3379.938721
1766.984375	3374.489502
1765.400391	3305.922363
1763.816406	3387.262695
1762.230469	3358.154785
1760.646484	3332.213135
1759.060547	3359.888916
1757.474609	3385.976563
1755.888672	3380.532959
1754.300781	3381.394287
1752.714844	3415.336914
1751.126953	3379.964844
1749.539063	3418.617188
1747.951172	3414.74585
1746.363281	3352.637695
1744.775391	3389.697021
1743.185547	3381.11377
1741.595703	3424.443115
1740.007813	3464.608643
1738.416016	3448.152588
1736.826172	3404.979004
1735.236328	3481.27124
1733.644531	3416.109619
1732.052734	3503.36377
1730.462891	3501.052246
1728.869141	3451.630615
1727.277344	3383.389648
1725.685547	3478.424805
1724.091797	3471.411377
1722.498047	3597.767578
1720.904297	3433.862549
1719.310547	3553.899414
1717.716797	3564.123535
1716.121094	3566.504395
1714.527344	3567.316895
1712.931641	3588.500244
1711.335938	3501.572021
1709.740234	3563.485352
1708.142578	3717.768555
1706.546875	3659.050293
1704.949219	3691.148193
1703.351563	3651.240479
1701.753906	3677.067139
1700.15625	3645.000732
1698.558594	3738.071533
1696.958984	3695.059326
1695.359375	3733.36084
1693.759766	3595.02124
1692.160156	3717.7146
1690.560547	3723.17627
1688.960938	3727.073242
1687.359375	3632.57959
1685.757813	3698.949707
1684.15625	3809.001221
1682.554688	3758.25
1680.953125	3815.188232
1679.349609	3836.220215
1677.748047	3916.513184
1676.144531	3898.529053
1674.541016	3952.27002
1672.9375	3918.697754
1671.332031	4005.137939
1669.728516	3984.032959
1668.123047	4109.365723
1666.517578	4097.591797
1664.912109	4222.847168
1663.306641	4256.199707
1661.701172	4273.973145
1660.09375	4280.846191
1658.486328	4262.82373
1656.878906	4359.911621
1655.271484	4427.410645
1653.664063	4485.552246
1652.056641	4563.876465
1650.447266	4601.760254
1648.837891	4638.073242
1647.228516	4693.012207
1645.619141	4665.611816
1644.009766	4819.900391
1642.398438	4867.002441
1640.789063	4921.845215
1639.177734	4937.868652
1637.566406	5053.179688
1635.955078	5078.474609
1634.341797	5015.361816
1632.730469	5206.556152
1631.117188	5233.351563
1629.503906	5339.17627
1627.890625	5395.37207
1626.277344	5434.502441
1624.662109	5419.405762
1623.048828	5546.778809
1621.433594	5581.206543
1619.818359	5587.757324
1618.203125	5546.331543
1616.587891	5628.699219
1614.970703	5823.952148
1613.353516	5835.083496
1611.738281	5937.436523
1610.121094	5804.771484
1608.501953	5944.179199
1606.884766	6006.266113
1605.267578	5967.908691
1603.648438	6085.567383
1602.029297	6164.569824
1600.410156	6197.220703
1598.791016	6215.965332
1597.169922	6200.750488
1595.550781	6088.337402
1593.929688	6255.180176
1592.308594	6099.619629
1590.6875	6127.614258
1589.064453	6134.01416
1587.443359	6197.437988
1585.820313	6163.754883
1584.197266	6253.334473
