#Wave	#Intensity
2109.007813	4989.875
2107.496094	4918.756348
2105.984375	4940.842285
2104.470703	4984.410645
2102.958984	4948.623535
2101.445313	4891.369629
2099.933594	4963.006348
2098.419922	4961.93457
2096.90625	5003.800293
2095.390625	4948.234863
2093.876953	5039.606445
2092.361328	4898.239258
2090.845703	4966.482422
2089.332031	4915.922363
2087.814453	4928.056641
2086.298828	4925.345215
2084.783203	4955.606934
2083.265625	4933.112305
2081.748047	5019.386719
2080.230469	4926.04541
2078.712891	4905.21875
2077.195313	4942.039551
2075.677734	4985.430176
2074.158203	4949.789551
2072.638672	5012.908691
2071.119141	4975.632324
2069.599609	4963.047363
2068.080078	4981.716797
2066.560547	5061.217773
2065.039063	4996.015625
2063.517578	4950.564941
2061.996094	5005.373047
2060.474609	5015.798828
2058.953125	4993.368652
2057.429688	4964.379883
2055.908203	4933.76123
2054.384766	5013.13623
2052.861328	4943.132813
2051.337891	4969.966797
2049.814453	4913.125977
2048.289063	4926.833984
2046.765625	4871.666504
2045.240234	4914.886719
2043.714844	5002.341797
2042.189453	4976.689941
2040.664063	5077.201172
2039.136719	5071.200684
2037.609375	5009.522461
2036.083984	4903.664551
2034.556641	4959.908203
2033.029297	4965.393555
2031.5	4856.340332
2029.972656	4950.183105
2028.443359	4932.769531
2026.914063	4889.200195
2025.386719	5027.116211
2023.855469	4937.780273
2022.326172	4858.286621
2020.796875	4902.995117
2019.265625	4883.980469
2017.734375	5052.778809
2016.203125	4934.142578
2014.671875	4877.588379
2013.140625	4886.339844
2011.607422	4988.094238
2010.076172	4934.82666
2008.542969	4910.94043
2007.009766	4891.956055
2005.476563	4876.240234
2003.943359	4909.429688
2002.408203	4926.309082
2000.875	4982.283203
1999.339844	4862.310547
1997.804688	4820.560547
1996.269531	4842.329102
1994.732422	4934.086426
1993.197266	4950.938477
1991.660156	4922.222168
1990.123047	4906.532715
1988.585938	4929.885742
1987.048828	4876.800293
1985.511719	4831.866211
1983.972656	4838.965332
1982.435547	4863.9375
1980.896484	4841.78125
1979.357422	4900.854492
1977.818359	4860.834961
1976.279297	4900.394531
1974.738281	4889.612793
1973.197266	4899.93457
1971.658203	4897.270508
1970.117188	4875.139648
1968.576172	4843.285645
1967.033203	4873.068359
1965.492188	4930.400391
1963.949219	4870.998535
1962.40625	4933.167969
1960.863281	4945.083008
1959.320313	4846.836914
1957.777344	4955.939941
1956.232422	4927.361328
1954.689453	4788.708984
1953.144531	4909.084473
1951.599609	4833.60498
1950.054688	4843.904785
1948.507813	4943.163574
1946.962891	5019.740234
1945.416016	4861.841797
1943.869141	4830.097168
1942.322266	4858.164063
1940.775391	4926.61377
1939.228516	4967.571777
1937.679688	4964.90332
1936.132813	4745.85498
1934.583984	4890.149414
1933.035156	4910.096191
1931.486328	4889.690918
1929.935547	4866.066895
1928.386719	4932.785156
1926.835938	4865.618164
1925.285156	4950.044434
1923.734375	4894.186523
1922.183594	4926.995605
1920.632813	4853.440918
1919.080078	4900.744141
1917.527344	4786.958496
1915.976563	4856.800293
1914.423828	4923.39209
1912.869141	4819.331543
1911.316406	4829.57666
1909.761719	4852.689453
1908.208984	4879.009277
1906.654297	4910.143066
1905.099609	4865.688965
1903.544922	4957.901855
1901.988281	4898.990723
1900.433594	4888.3125
1898.876953	4851.933594
1897.320313	4944.070313
1895.763672	4899.664551
1894.207031	4893.812012
1892.648438	4802.883301
1891.091797	4813.102051
1889.533203	4818.502441
1887.974609	4831.921875
1886.416016	4851.750488
1884.857422	4801.015137
1883.298828	4923.446777
1881.738281	4859.894531
1880.177734	4823.611328
1878.617188	4936.347168
1877.056641	4810.359375
1875.496094	4907.035156
1873.935547	4830.743164
1872.373047	4800.907227
1870.810547	4759.879883
1869.248047	4835.682129
1867.685547	4860.257324
1866.123047	4928.008301
1864.560547	4899.78125
1862.996094	4778.835449
1861.431641	4888.120605
1859.867188	4957.405762
1858.302734	4815.752441
1856.738281	4825.91748
1855.171875	4939.890625
1853.607422	4870.185059
1852.041016	4790.930664
1850.474609	4807.476074
1848.908203	4808.056152
1847.341797	4934.675293
1845.773438	4919.277344
1844.207031	4755.572754
1842.638672	4890.094238
1841.070313	4833.268555
1839.501953	4883.248047
1837.931641	4840.788086
1836.363281	4825.427734
1834.792969	4797.33252
1833.222656	4910.972168
1831.652344	4858.989258
1830.082031	4867.513184
1828.511719	4915.818848
1826.941406	4886.141602
1825.369141	4901.01709
1823.796875	4888.849121
1822.224609	4859.196289
1820.652344	4796.170898
1819.078125	4857.144043
1817.505859	4878.365234
1815.931641	4920.22998
1814.357422	4847.714355
1812.783203	4883.215332
1811.208984	4837.728516
1809.634766	4931.949219
1808.058594	4894.405762
1806.484375	4796.583984
1804.908203	4760.670898
1803.332031	4864.343262
1801.753906	4842.702148
1800.177734	4808.387207
1798.601563	4821.636719
1797.023438	4820.618652
1795.445313	4784.744629
1793.867188	4828.086914
1792.289063	4776.38916
1790.708984	4908.381836
1789.130859	4981.746582
1787.550781	4880.98584
1785.970703	4974.895508
1784.390625	4833.045898
1782.810547	4851.004883
1781.228516	4895.839355
1779.646484	4867.928223
1778.066406	5072.387695
1776.484375	4929.085449
1774.902344	4950.164063
1773.318359	5020.203613
1771.736328	4918.06543
1770.152344	4863.339844
1768.568359	5042.28125
1766.984375	4957.563965
1765.400391	4942.314453
1763.816406	5050.129395
1762.230469	4851.89502
1760.646484	4975.453125
1759.060547	5050.082031
1757.474609	4993.842773
1755.888672	4992.787109
1754.300781	4990.15625
1752.714844	5091.498535
1751.126953	5033.722168
1749.539063	4979.119141
1747.951172	4971.769043
1746.363281	5106.083008
1744.775391	5005.861816
1743.185547	5141.684082
1741.595703	5093.406738
1740.007813	5051.439941
1738.416016	5072.384766
1736.826172	5186.068848
1735.236328	5189.6875
1733.644531	5254.586426
1732.052734	5233.051758
1730.462891	5255.504883
1728.869141	5098.928711
1727.277344	5218.741211
1725.685547	5140.722656
1724.091797	5298.139648
1722.498047	5326.830078
1720.904297	5288.054199
1719.310547	5418.677246
1717.716797	5304.632324
1716.121094	5319.186523
1714.527344	5455.98877
1712.931641	5479.90625
1711.335938	5434.878418
1709.740234	5571.568359
1708.142578	5600.143066
1706.546875	5517.541016
1704.949219	5538.287598
1703.351563	5513.63916
1701.753906	5603.224609
1700.15625	5511.303711
1698.558594	5572.698242
1696.958984	5701.306152
1695.359375	5692.28125
1693.759766	5714.520996
1692.160156	5758.628906
1690.560547	5746.47168
1688.960938	5842.101563
1687.359375	5648.770508
1685.757813	5741.256836
1684.15625	5947.661621
1682.554688	5898.018066
1680.953125	5896.76709
1679.349609	6046.844238
1677.748047	5936.379883
1676.144531	5983.462402
1674.541016	6099.124023
1672.9375	6188.237793
1671.332031	6267.962891
1669.728516	6246.37793
1668.123047	6255.956543
1666.517578	6383.895508
1664.912109	6460.395508
1663.306641	6588.23584
1661.701172	6639.755859
1660.09375	6660.131836
1658.486328	6853.189453
1656.878906	6951.282715
1655.271484	6991.794434
1653.664063	7027.624023
1652.056641	7212.666016
1650.447266	7330.80127
1648.837891	7250
1647.228516	7402.252441
1645.619141	7459.698242
1644.009766	7541.964355
1642.398438	7613.327148
1640.789063	7720.358887
1639.177734	7984.077148
1637.566406	8117.358398
1635.955078	8177.678223
1634.341797	8441.129883
1632.730469	8423.829102
1631.117188	8595.655273
1629.503906	8648.071289
1627.890625	8934.438477
1626.277344	9059.569336
1624.662109	9135.083008
1623.048828	9253.922852
1621.433594	9416.060547
1619.818359	9562.649414
1618.203125	9823.692383
1616.587891	10030.47168
1614.970703	10241.802734
1613.353516	10522.636719
1611.738281	10760.056641
1610.121094	10872.15918
1608.501953	11093.946289
1606.884766	11137.938477
1605.267578	11152.557617
1603.648438	11281.467773
1602.029297	11470.546875
1600.410156	11517.505859
1598.791016	11403.912109
1597.169922	11768.770508
1595.550781	11843.40625
1593.929688	11840.878906
1592.308594	11671.788086
1590.6875	11823.489258
1589.064453	11935.043945
1587.443359	11692.057617
1585.820313	11660.283203
1584.197266	11742.526367
1582.574219	11940.254883
1580.951172	11748.290039
1579.328125	11859.711914
1577.703125	11915.670898
1576.080078	11776.157227
1574.455078	11761.330078
1572.830078	11974.178711
1571.203125	12088.504883
1569.578125	12172.02832
1567.951172	12075.648438
1566.324219	12174.506836
1564.697266	12025.918945
1563.070313	12210.77832
1561.443359	12089.892578
1559.816406	11926.05957
1558.1875	11832.920898
1556.558594	11882.578125
1554.929688	11784.882813
1553.300781	11630.457031
1551.669922	11562.001953
1550.041016	11577.928711
1548.410156	11431.310547
1546.779297	11533.108398
1545.148438	11486.1875
1543.517578	11612.445313
1541.884766	11243.792969
1540.251953	11553.855469
1538.621094	11436.521484
1536.988281	11441.723633
1535.353516	11223.433594
1533.720703	11280.710938
1532.085938	11383.866211
1530.453125	11315.642578
1528.818359	11250.506836
1527.183594	11024.84082
1525.546875	10973.552734
1523.912109	10954.382813
1522.275391	10883.263672
1520.640625	10564.671875
1519.003906	10400.490234
1517.365234	10411.999023
1515.728516	10235.704102
1514.091797	10187.708984
1512.453125	10048.165039
1510.814453	9904.101563
1509.175781	9725.013672
1507.537109	9510.922852
1505.896484	9527.174805
1504.257813	9628.790039
1502.617188	9381.324219
1500.976563	9361.017578
1499.335938	9390.995117
1497.693359	9379.833008
1496.052734	9437.204102
1494.410156	9491.503906
1492.767578	9529.036133
1491.125	9502.631836
1489.482422	9515.797852
1487.837891	9635.444336
1486.195313	9715.494141
1484.550781	9734.686523
1482.90625	9772.112305
1481.261719	9779.12207
1479.617188	9699.512695
1477.970703	9668.552734
1476.324219	9516.09082
1474.677734	9553.519531
1473.03125	9237.172852
1471.384766	9130.439453
1469.738281	9052.584961
1468.089844	8860.967773
1466.441406	8871.1875
1464.792969	8623.575195
1463.144531	8662.650391
1461.496094	8533.43457
1459.845703	8687.700195
1458.197266	8579.74707
1456.546875	8415.786133
1454.896484	8457.889648
1453.244141	8377.3125
1451.59375	8317.96582
1449.941406	8363.088867
1448.291016	8450.564453
1446.638672	8360.978516
1444.984375	8316.810547
1443.332031	8295.34668
1441.679688	8228.530273
1440.025391	8325.006836
1438.371094	8456.203125
1436.716797	8412.05957
1435.0625	8535.625
1433.40625	8316.274414
1431.75	8228.394531
1430.095703	8114.886719
1428.439453	8037.653809
1426.78125	7782.380371
1425.125	7804.830078
1423.466797	7803.133789
1421.810547	7576.72998
1420.152344	7677.611816
1418.494141	7675.942383
1416.833984	7574.802734
1415.175781	7615.345703
1413.515625	7573.01416
1411.855469	7491.540527
1410.195313	7551.648438
1408.535156	7456.664063
1406.875	7659.741699
1405.212891	7612.928711
1403.550781	7754.197754
1401.888672	7705.878906
1400.226563	7783.90332
1398.564453	7792.731445
1396.900391	7675.286621
1395.238281	7488.760742
1393.574219	7631.370605
1391.910156	7538.071289
1390.244141	7519.905762
1388.580078	7426.669922
1386.914063	7404.031738
1385.248047	7375.398926
1383.582031	7246.239746
1381.916016	7457.690918
1380.25	7318.069336
1378.582031	7385.451172
1376.916016	7383.836914
1375.248047	7295.284668
1373.578125	7362.625
1371.910156	7316.066406
1370.242188	7512.194336
1368.572266	7544.996094
1366.902344	7432.544922
1365.232422	7543.189941
1363.5625	7514.599121
1361.890625	7456.09375
1360.220703	7370.685547
1358.548828	7503.679199
1356.876953	7502.034668
1355.205078	7605.039551
1353.53125	7512.197754
1351.859375	7767.57666
1350.185547	7788.282715
1348.511719	7997.183594
1346.837891	8007.375488
1345.164063	8128.046387
1343.488281	8278.517578
1341.8125	8440.860352
1340.138672	8610.591797
1338.460938	8486.378906
1336.785156	8755.947266
1335.109375	8709.291016
1333.431641	8865.393555
1331.753906	8861.954102
1330.076172	8935.999023
1328.398438	8981.705078
1326.720703	9066.115234
1325.041016	9052.207031
1323.361328	9091.900391
1321.681641	9046.733398
1320.001953	8955.454102
1318.322266	8771.97168
1316.640625	8671.867188
1314.960938	8632.777344
1313.279297	8311.212891
1311.597656	8235.056641
1309.914063	8133.668945
1308.232422	8051.640625
1306.548828	8084.030273
1304.865234	7843.135254
1303.181641	7704.799316
1301.498047	7648.171387
1299.814453	7729.596191
1298.128906	7486.021484
1296.443359	7613.434082
1294.757813	7442.66748
1293.072266	7479.57666
1291.386719	7439.376953
1289.699219	7368.067871
1288.011719	7316.054199
1286.324219	7342.584961
1284.636719	7302.448242
1282.949219	7177.91748
1281.259766	7130.430664
1279.572266	7081.483398
1277.882813	7102.11377
1276.193359	7054.672852
1274.501953	6934.769043
1272.8125	6942.105469
1271.121094	6881.422363
1269.429688	6918.331055
1267.738281	6832.553711
1266.046875	6717.26123
1264.353516	6606.450684
1262.662109	6721.664551
1260.96875	6646.340332
1259.275391	6669.961914
1257.582031	6689.144043
1255.886719	6761.44043
1254.193359	6568.145508
1252.498047	6649.285645
1250.802734	6644.85791
1249.107422	6579.983398
1247.410156	6591.786133
1245.714844	6675.792969
1244.017578	6622.740234
1242.320313	6512.261719
1240.623047	6543.211426
1238.925781	6422.491699
1237.226563	6465.222656
1235.527344	6401.970215
1233.828125	6440.270996
1232.128906	6443.248535
1230.429688	6282.972656
1228.728516	6368.325684
1227.029297	6187.555664
1225.328125	6170.007813
1223.626953	6102.506836
1221.923828	5977.740723
1220.222656	6117.407715
1218.519531	6013.250977
1216.816406	6010.439453
1215.113281	6060.46875
1213.410156	6037.102539
1211.707031	6051.891602
1210.001953	6071.07373
1208.296875	5964.129883
1206.591797	5995.050781
1204.886719	5831.004395
1203.179688	5861.939941
1201.474609	5869.418945
1199.767578	5931.092285
1198.060547	5784.77832
1196.353516	5896.223633
1194.644531	5919.788086
1192.9375	5886.263672
1191.228516	5726.919922
1189.519531	5737.338867
1187.810547	5858.904785
1186.099609	5815.186523
1184.390625	5886.975586
1182.679688	5919.269531
1180.96875	5941.320313
1179.257813	5982.352051
1177.544922	5875.848145
1175.833984	5836.562012
1174.121094	5966.64209
1172.408203	5851.453613
1170.695313	5936.234375
1168.982422	5870.706543
1167.267578	5828.545898
1165.552734	5783.486328
1163.837891	5764.689941
1162.123047	5782.341309
1160.408203	5827.672363
1158.691406	5741.856934
1156.976563	5647.339355
1155.259766	5659.173828
1153.541016	5464.254395
1151.824219	5582.385742
1150.107422	5514.182617
1148.388672	5479.474609
1146.669922	5329.86377
1144.951172	5415.920898
1143.230469	5320.188477
1141.511719	5390.217773
1139.791016	5431.147949
1138.070313	5137.865234
1136.349609	5164.305664
1134.628906	5192.186035
1132.90625	5099.534668
1131.185547	5056.282715
1129.462891	5037.723145
1127.740234	4982.89502
1126.015625	4962.908691
1124.292969	4989.343262
1122.568359	5053.466797
1120.84375	4834.862793
1119.119141	4981.607422
1117.394531	4799.344727
1115.667969	4744.653809
1113.941406	4772.547363
1112.214844	4683.131836
1110.488281	4724.055664
1108.761719	4647.717773
1107.033203	4682.841797
1105.306641	4680.33252
1103.578125	4631.537598
1101.849609	4660.855469
1100.119141	4723.412109
1098.390625	4637.057129
1096.660156	4766.066895
1094.929688	4686.964355
1093.199219	4459.115723
1091.46875	4525.977539
1089.736328	4533.611816
1088.003906	4525.363281
1086.273438	4460.834961
1084.539063	4423.749023
1082.806641	4470.345703
1081.074219	4300.592773
1079.339844	4389.008789
1077.605469	4382.243652
1075.871094	4325.038574
1074.134766	4345.666504
1072.400391	4374.927734
1070.664063	4307.681152
1068.927734	4328.297363
1067.191406	4371.937012
1065.455078	4248.605469
1063.716797	4310.947754
1061.978516	4250.98291
1060.240234	4359.319336
1058.501953	4238.977051
1056.763672	4255.260254
1055.023438	4237.041504
1053.283203	4267.686035
1051.542969	4245.162109
1049.802734	4179.55957
1048.0625	4266.196777
1046.320313	4157.550293
1044.578125	4159.470215
1042.835938	4204.4375
1041.09375	4171.913574
1039.351563	4135.101563
1037.607422	4121.249023
1035.863281	4111.703613
1034.119141	4209.661133
1032.375	4241.655762
1030.628906	4277.933105
1028.884766	4162.366211
1027.138672	4231.580566
1025.392578	4154.731445
1023.646484	4219.621094
1021.898438	4257.290527
1020.152344	4199.086426
1018.404297	4159.50293
1016.65625	4134.237793
1014.90625	4136.147949
1013.158203	4066.588135
1011.408203	4051.363525
1009.658203	4061.862793
1007.908203	3980.939453
1006.158203	4000.017334
1004.40625	4079.05127
1002.65625	4079.541016
1000.904297	4094.300537
999.150391	4136.161621
997.398438	4005.405029
995.646484	4041.562012
993.892578	4104.791504
992.138672	4019.745361
990.384766	4054.44751
988.628906	4010.77002
986.875	3989.903564
985.119141	3996.10498
983.363281	4059.254883
981.607422	3972.910889
979.849609	3969.148438
978.09375	4040.796631
976.335938	3991.5
974.578125	3912.360352
972.820313	3918.56665
971.060547	3875.01709
969.300781	3874.122314
967.542969	4038.045898
965.78125	4010.123291
964.021484	4048.962158
962.261719	4084.943115
960.5	4203.239746
958.738281	4216.459961
956.976563	4246.700684
955.214844	4247.136719
953.451172	4114.259766
951.6875	4206.88916
949.923828	4110.938477
948.160156	4071.721436
946.396484	4092.032471
944.630859	4068.419678
942.865234	4024.989746
941.099609	4042.464355
939.333984	4024.540527
937.568359	3964.166504
935.800781	3970.322266
934.033203	3885.939453
932.265625	4006.666748
930.498047	4066.537598
928.730469	3946.849365
926.960938	3842.762695
925.191406	3950.669434
923.421875	3896.072021
921.652344	3912.11499
919.880859	3813.779297
918.109375	3842.53833
916.337891	3869.87207
914.566406	3844.98584
912.794922	3796.12915
911.021484	3848.839844
909.248047	3948.056396
907.474609	3886.52124
905.701172	3784.143066
903.927734	3881.89502
902.152344	3900.713623
900.376953	3916.706299
898.601563	3884.817383
896.826172	3981.045654
895.050781	3878.785889
893.273438	3918.6875
891.496094	3934.655273
889.71875	3949.208984
887.939453	3830.177246
886.162109	3820.849609
884.382813	3818.553467
882.603516	3800.801514
880.824219	3774.628906
879.044922	3745.659424
877.263672	3723.723633
875.482422	3707.412598
873.701172	3609.708252
871.919922	3684.634766
870.138672	3655.718018
868.355469	3660.474121
866.572266	3648.401611
864.789063	3633.530762
863.005859	3548.591797
861.220703	3609.413574
859.435547	3605.768066
857.650391	3557.307373
855.865234	3588.679688
854.080078	3694.229492
852.292969	3486.234375
850.505859	3608.54834
848.71875	3600.709473
846.931641	3570.496826
845.144531	3635.377197
843.355469	3630.332031
841.566406	3618.30127
839.777344	3610.467285
837.988281	3529.997314
836.197266	3573.860596
834.408203	3543.701416
832.617188	3569.393311
830.824219	3567.160645
829.033203	3488.188477
827.240234	3439.942139
825.449219	3374.982422
823.65625	3478.762451
821.861328	3451.460449
820.068359	3362.851074
818.273438	3371.814697
816.478516	3450.422852
814.683594	3406.440186
812.888672	3383.362549
811.091797	3420.151611
809.296875	3369.247559
807.5	3527.06958
805.701172	3376.01001
803.904297	3400.248779
802.105469	3475.919434
800.308594	3379.188965
798.509766	3421.475098
796.708984	3420.670166
794.910156	3355.968506
793.109375	3384.342041
791.308594	3400.206055
789.507813	3443.823975
787.707031	3380.564209
785.904297	3307.62207
784.101563	3276.32666
782.298828	3196.508789
780.496094	3208.233643
778.693359	3242.130371
776.888672	3235.822998
775.083984	3261.384033
773.279297	3231.5271
771.474609	3204.453613
769.667969	3314.456543
767.861328	3222.320068
766.054688	3148.216797
764.248047	3202.813965
762.441406	3206.207764
760.632813	3220.662109
758.824219	3258.612549
757.015625	3238.492188
755.207031	3232.199951
753.398438	3299.132324
751.587891	3265.203613
749.777344	3355.571045
747.966797	3271.944092
746.154297	3392.63208
744.34375	3371.131348
742.53125	3469.664551
740.71875	3721.249268
738.90625	4022.356201
737.091797	4461.181152
735.277344	4841.910645
733.464844	5327.184082
731.648438	5488.483887
729.833984	5419.696777
728.019531	5021.84375
726.203125	4492.02002
724.386719	4206.056641
722.568359	3872.068359
720.751953	3664.800049
718.933594	3622.671387
717.115234	3507.686279
715.296875	3462.864746
713.478516	3375.45874
711.658203	3308.70459
709.839844	3233.739258
708.019531	3264.560791
706.197266	3182.775635
704.376953	3243.794434
702.554688	3108.528076
700.734375	3232.651123
698.910156	3201.705322
697.087891	3183.116943
695.265625	3261.886475
