#Wave	#Intensity
2109.007813	3111.022461
2107.496094	3155.678223
2105.984375	3108.696045
2104.470703	3172.498779
2102.958984	3264.372559
2101.445313	3260.362061
2099.933594	3160.529785
2098.419922	3116.900879
2096.90625	3248.341553
2095.390625	3141.972168
2093.876953	3213.925293
2092.361328	3115.861084
2090.845703	3144.888916
2089.332031	3109.568359
2087.814453	3131.987793
2086.298828	3184.078369
2084.783203	3196.580811
2083.265625	3194.243896
2081.748047	3068.318359
2080.230469	3118.730469
2078.712891	3065.350098
2077.195313	3117.387695
2075.677734	3179.281738
2074.158203	3181.890137
2072.638672	3219.057617
2071.119141	3145.968506
2069.599609	3133.7771
2068.080078	3133.103516
2066.560547	3137.363037
2065.039063	3112.029541
2063.517578	3121.2229
2061.996094	3132.05542
2060.474609	3193.813477
2058.953125	3107.715088
2057.429688	3054.497559
2055.908203	3088.321045
2054.384766	3173.016602
2052.861328	3233.05835
2051.337891	3106.023926
2049.814453	3118.481689
2048.289063	3173.576416
2046.765625	3161.418213
2045.240234	3116.477295
2043.714844	3115.809814
2042.189453	3016.821289
2040.664063	3212.775635
2039.136719	3113.808838
2037.609375	3103.31665
2036.083984	3200.889648
2034.556641	3031.600586
2033.029297	3140.603271
2031.5	3108.843018
2029.972656	3217.782471
2028.443359	3145.131104
2026.914063	3155.905273
2025.386719	3215.719727
2023.855469	3161.094482
2022.326172	3122.834229
2020.796875	3200.588867
2019.265625	3141.101563
2017.734375	3091.438232
2016.203125	3090.77832
2014.671875	3077.05957
2013.140625	3100.883545
2011.607422	3230.757568
2010.076172	3187.65332
2008.542969	3124.995605
2007.009766	3119.437256
2005.476563	3164.420654
2003.943359	3041.499268
2002.408203	3040.85083
2000.875	3087.451416
1999.339844	3163.352539
1997.804688	3126.850098
1996.269531	3072.452881
1994.732422	3091.333008
1993.197266	3124.852783
1991.660156	3083.507813
1990.123047	3074.717285
1988.585938	3095.207275
1987.048828	3117.314453
1985.511719	3035.361328
1983.972656	3117.613525
1982.435547	3095.823975
1980.896484	3093.540771
1979.357422	3125.371094
1977.818359	3129.578613
1976.279297	3188.990967
1974.738281	3167.209229
1973.197266	3140.567627
1971.658203	3138.277344
1970.117188	3110.030762
1968.576172	3060.709961
1967.033203	3142.76416
1965.492188	3112.913086
1963.949219	3186.816162
1962.40625	3024.077393
1960.863281	3086.626221
1959.320313	3158.867676
1957.777344	3030.249756
1956.232422	3139.715088
1954.689453	3148.762207
1953.144531	3120.578613
1951.599609	3115.061768
1950.054688	3104.693604
1948.507813	3016.688477
1946.962891	3129.251709
1945.416016	3076.849121
1943.869141	3077.812988
1942.322266	3103.018799
1940.775391	3037.728516
1939.228516	3033.853516
1937.679688	3151.114746
1936.132813	3215.03833
1934.583984	3080.358154
1933.035156	3150.72583
1931.486328	3098.417969
1929.935547	3073.560303
1928.386719	3060.004395
1926.835938	2948.077637
1925.285156	3119.979248
1923.734375	3075.792969
1922.183594	3094.482178
1920.632813	3121.219971
1919.080078	3089.949707
1917.527344	3105.402344
1915.976563	3006.513916
1914.423828	3112.137695
1912.869141	3105.040283
1911.316406	3052.884766
1909.761719	3118.207031
1908.208984	3095.026123
1906.654297	3070.246582
1905.099609	2998.84668
1903.544922	3031.972412
1901.988281	3079.549316
1900.433594	3009.799316
1898.876953	2977.030762
1897.320313	3088.839355
1895.763672	3131.545898
1894.207031	3119.644531
1892.648438	3032.301758
1891.091797	3094.251709
1889.533203	3037.437744
1887.974609	2983.855957
1886.416016	2988.036865
1884.857422	3022.683105
1883.298828	3058.917969
1881.738281	3103.151611
1880.177734	3084.867676
1878.617188	2949.631836
1877.056641	3070.749023
1875.496094	3054.084961
1873.935547	3117.486328
1872.373047	3054.39502
1870.810547	3008.935547
1869.248047	3009.899902
1867.685547	2996.465332
1866.123047	3079.005371
1864.560547	3003.195068
1862.996094	2983.374756
1861.431641	3053.077148
1859.867188	3010.880859
1858.302734	2965.506348
1856.738281	3003.218994
1855.171875	3050.498047
1853.607422	3029.095459
1852.041016	2988.544678
1850.474609	3050.161621
1848.908203	3087.815674
1847.341797	3036.109619
1845.773438	2930.192139
1844.207031	3081.075439
1842.638672	3056.508301
1841.070313	3035.139648
1839.501953	3072.748779
1837.931641	3017.923828
1836.363281	2975.866455
1834.792969	2929.048584
1833.222656	2996.90332
1831.652344	3056.769043
1830.082031	3068.857422
1828.511719	3031.607178
1826.941406	3030.967041
1825.369141	3054.187744
1823.796875	3066.265869
1822.224609	3011.556641
1820.652344	3049.073975
1819.078125	3094.522217
1817.505859	3065.265869
1815.931641	3039.199219
1814.357422	3000.436523
1812.783203	3037.915771
1811.208984	3065.853027
1809.634766	2987.424561
1808.058594	3007.425049
1806.484375	3011.550293
1804.908203	3023.605225
1803.332031	3045.170898
1801.753906	3006.471436
1800.177734	3035.958252
1798.601563	2989.351318
1797.023438	3052.107666
1795.445313	3040.372559
1793.867188	3014.38623
1792.289063	3013.749512
1790.708984	3090.697266
1789.130859	3034.638916
1787.550781	3037.16333
1785.970703	3090.321533
1784.390625	3042.208496
1782.810547	3063.709473
1781.228516	3063.062256
1779.646484	3087.711426
1778.066406	3020.670898
1776.484375	2985.265137
1774.902344	3071.534912
1773.318359	2979.264893
1771.736328	2997.587646
1770.152344	3011.165527
1768.568359	3031.052002
1766.984375	3099.858398
1765.400391	2972.962891
1763.816406	3087.504883
1762.230469	3028.490967
1760.646484	2947.423584
1759.060547	3082.394531
1757.474609	3048.640137
1755.888672	3040.115723
1754.300781	3077.289307
1752.714844	3082.940186
1751.126953	3129.538818
1749.539063	3013.926025
1747.951172	3085.708496
1746.363281	3146.442627
1744.775391	3158.366699
1743.185547	3034.978271
1741.595703	3037.482666
1740.007813	2995.950684
1738.416016	3053.493896
1736.826172	3026.124023
1735.236328	3082.064453
1733.644531	3097.125977
1732.052734	3121.607178
1730.462891	3067.543701
1728.869141	3146.982666
1727.277344	3067.815918
1725.685547	3158.20874
1724.091797	3165.387207
1722.498047	3191.390869
1720.904297	3192.28418
1719.310547	3128.874268
1717.716797	3136.052246
1716.121094	3154.200928
1714.527344	3228.766602
1712.931641	3137.195313
1711.335938	3098.93042
1709.740234	3251.77832
1708.142578	3252.656006
1706.546875	3125.14502
1704.949219	3171.44458
1703.351563	3222.419189
1701.753906	3157.58374
1700.15625	3228.876221
1698.558594	3170.32251
1696.958984	3169.650879
1695.359375	3231.514648
1693.759766	3243.334473
1692.160156	3253.586182
1690.560547	3290.394043
1688.960938	3124.118408
1687.359375	3181.240234
1685.757813	3185.25
1684.15625	3228.284668
1682.554688	3244.768311
1680.953125	3281.530029
1679.349609	3304.235107
1677.748047	3278.578613
1676.144531	3380.804443
1674.541016	3286.54248
1672.9375	3354.430176
1671.332031	3380.21167
1669.728516	3415.330566
1668.123047	3310.236084
1666.517578	3455.931641
1664.912109	3462.983643
1663.306641	3527.632813
1661.701172	3514.432373
1660.09375	3524.579102
1658.486328	3674.740967
1656.878906	3583.744629
1655.271484	3791.368896
1653.664063	3737.700928
1652.056641	3777.322754
1650.447266	3913.283203
1648.837891	3959.065674
1647.228516	3962.884766
1645.619141	4052.124268
1644.009766	4178.592773
1642.398438	4114.053223
1640.789063	4246.663086
1639.177734	4199.205566
1637.566406	4185.900879
1635.955078	4316.858887
1634.341797	4384.176758
1632.730469	4332.078125
1631.117188	4442.768066
1629.503906	4415.475586
1627.890625	4453.273438
1626.277344	4514.292969
1624.662109	4535.015625
1623.048828	4582.054199
1621.433594	4553.211426
1619.818359	4556.885742
1618.203125	4555.915039
1616.587891	4612.191406
1614.970703	4625.130371
1613.353516	4518.980957
1611.738281	4650.991699
1610.121094	4623.720703
1608.501953	4673.738281
1606.884766	4893.708496
1605.267578	4801.51709
1603.648438	4839.107422
1602.029297	4924.552246
1600.410156	4804.621582
1598.791016	4806.684082
1597.169922	4912.142578
1595.550781	4823.148438
1593.929688	4897.705566
1592.308594	4788.702637
1590.6875	4775.345215
1589.064453	4785.117188
1587.443359	4734.774902
1585.820313	4784.614746
1584.197266	4879.11084
1582.574219	4834.940918
1580.951172	4880.106445
1579.328125	4912.935547
1577.703125	4881.099609
1576.080078	4852.355469
1574.455078	4962.099609
1572.830078	4953.347656
1571.203125	4856.933594
1569.578125	4934.31543
1567.951172	4937.871582
1566.324219	4976.777344
1564.697266	4818.973145
1563.070313	4862.495605
1561.443359	4687.88623
1559.816406	4650.026855
1558.1875	4707.374512
1556.558594	4625.010742
1554.929688	4768.280762
1553.300781	4822.496582
1551.669922	4720.217773
1550.041016	4757.548828
1548.410156	4846.998535
1546.779297	4895.01709
1545.148438	4771.350586
1543.517578	4767.262695
1541.884766	4697.297852
1540.251953	4595.196289
1538.621094	4493.138184
1536.988281	4427.869141
1535.353516	4380.996582
1533.720703	4510.14209
1532.085938	4366.875488
1530.453125	4330.753418
1528.818359	4325.235352
1527.183594	4327.364746
1525.546875	4291.273438
1523.912109	4432.497559
1522.275391	4344.442383
1520.640625	4267.119141
1519.003906	4261.619629
1517.365234	4367.603027
1515.728516	4282.689453
1514.091797	4351.986816
1512.453125	4309.844727
1510.814453	4316.546387
1509.175781	4205.782227
1507.537109	4297.912598
1505.896484	4286.313477
1504.257813	4367.714355
1502.617188	4345.435547
1500.976563	4294.212402
1499.335938	4320.710938
1497.693359	4430.973633
