#Wave	#Intensity
2109.007813	8347.331055
2107.496094	8487.914063
2105.984375	8385.211914
2104.470703	8231.303711
2102.958984	8417.949219
2101.445313	8392.995117
2099.933594	8232.577148
2098.419922	8181.245605
2096.90625	8232.324219
2095.390625	7997.747559
2093.876953	8027.384766
2092.361328	8032.254395
2090.845703	8089.921387
2089.332031	8112.921387
2087.814453	8041.902344
2086.298828	7972.562988
2084.783203	7913.14502
2083.265625	7911.439941
2081.748047	7861.947754
2080.230469	7987.112793
2078.712891	7817.383789
2077.195313	7888.160156
2075.677734	7863.412598
2074.158203	8023.037598
2072.638672	7702.039551
2071.119141	7700.383301
2069.599609	7853.360352
2068.080078	7812.200195
2066.560547	7649.37793
2065.039063	7675.682129
2063.517578	7772.650391
2061.996094	7886.009277
2060.474609	7747.955078
2058.953125	7621.45752
2057.429688	7672.372559
2055.908203	7580.424316
2054.384766	7790.551758
2052.861328	7434.393066
2051.337891	7700.248535
2049.814453	7711.72168
2048.289063	7529.658691
2046.765625	7664.143555
2045.240234	7582.171387
2043.714844	7521.541992
2042.189453	7639.555176
2040.664063	7596.961426
2039.136719	7750.943359
2037.609375	7606.810547
2036.083984	7651.026367
2034.556641	7633.020508
2033.029297	7662.482422
2031.5	7587.213379
2029.972656	7561.052734
2028.443359	7525.090332
2026.914063	7657.566895
2025.386719	7490.812012
2023.855469	7582.377441
2022.326172	7616.708496
2020.796875	7598.743652
2019.265625	7618.355957
2017.734375	7590.599609
2016.203125	7637.961426
2014.671875	7536.755371
2013.140625	7593.900879
2011.607422	7538.43457
2010.076172	7589.029297
2008.542969	7709.73584
2007.009766	7598.837891
2005.476563	7487.987305
2003.943359	7600.488281
2002.408203	7631.460449
2000.875	7646.126465
1999.339844	7701.509277
1997.804688	7551.668945
1996.269531	7647.753418
1994.732422	7589.148926
1993.197266	7559.865234
1991.660156	7532.220703
1990.123047	7551.766113
1988.585938	7381.003906
1987.048828	7568.06543
1985.511719	7520.932617
1983.972656	7459.190918
1982.435547	7525.858398
1980.896484	7443.02002
1979.357422	7485.295898
1977.818359	7576.276367
1976.279297	7430.154297
1974.738281	7579.548828
1973.197266	7465.94873
1971.658203	7568.213867
1970.117188	7631.499512
1968.576172	7558.510254
1967.033203	7634.743652
1965.492188	7574.754883
1963.949219	7469.404297
1962.40625	7498.609863
1960.863281	7485.675781
1959.320313	7446.828125
1957.777344	7540.803223
1956.232422	7565.110352
1954.689453	7526.27002
1953.144531	7550.569824
1951.599609	7595.895996
1950.054688	7688.121094
1948.507813	7602.378906
1946.962891	7626.641113
1945.416016	7576.518555
1943.869141	7597.54248
1942.322266	7615.325684
1940.775391	7592.705566
1939.228516	7447.318848
1937.679688	7581.411133
1936.132813	7657.313965
1934.583984	7555.595215
1933.035156	7541.081543
1931.486328	7581.441406
1929.935547	7581.448242
1928.386719	7541.128418
1926.835938	7589.525879
1925.285156	7420.229492
1923.734375	7452.510742
1922.183594	7552.470215
1920.632813	7505.75293
1919.080078	7431.66748
1917.527344	7476.803711
1915.976563	7467.168945
1914.423828	7486.518555
1912.869141	7547.710938
1911.316406	7647.500488
