-159.407803815973	926.299987792969	
-154.947830007008	924.299987792969	
-150.490968490979	925.200012207031	
-146.037216117413	926.299987792969	
-141.586569740106	925.799987792969	
-137.139026217103	925.5	
-132.694582410678	925	
-128.253235187354	925.700012207031	
-123.814981417865	925	
-119.379817977176	925.5	
-114.947741744455	925.799987792969	
-110.518749603085	926.099975585938	
-106.092838440642	926	
-101.670005148889	925.900024414063	
-97.2502466237804	926	
-92.8335597654442	926.099975585938	
-88.4199414781749	926.5	
-84.0093886704365	925.700012207031	
-79.6018982548449	925.599975585938	
-75.1974671481675	925.599975585938	
-70.7960922713078	926.400024414063	
-66.3977705493088	925.599975585938	
-62.002498911343	926.599975585938	
-57.6102742907014	926.5	
-53.2210936247867	926.599975585938	
-48.8349538551175	926	
-44.451851927303	925	
-40.0717847910491	926.299987792969	
-35.6947494001532	926.700012207031	
-31.3207427124846	926	
-26.9497616899924	926.099975585938	
-22.5818032986859	928.400024414063	
-18.2168645086443	929.5	
-13.854942293982	931.5	
-9.49603363287376	936.599975585938	
-5.14013550753271	947.200012207031	
-0.787244904192759	953.700012207031	
3.56264118687236	950.599975585938	
7.90952577138346	936.299987792969	
12.2534118510368	927.5	
16.5943024235328	926.099975585938	
20.9322004825662	926.200012207031	
25.267109017844	926.299987792969	
29.5990310150879	927	
33.9279694560394	928.799987792969	
38.2539273184685	931.400024414063	
42.576907576176	934.099975585938	
46.89691319901	941.200012207031	
51.2139471528627	946.700012207031	
55.5280123996809	950.900024414063	
59.8391118974709	955	
64.1472486003118	958.900024414063	
68.4524254583481	963.5	
72.754645417812	963.700012207031	
77.0539114210196	970.5	
81.3502264063804	974.200012207031	
85.6435933084041	979.400024414063	
89.9340150577072	984.599975585938	
94.221494581019	989.400024414063	
98.5060348011868	997.099975585938	
102.787638637184	1006.40002441406	
107.06630900412	1018.90002441406	
111.342048813235	1032.30004882813	
115.614860971923	1049.19995117188	
119.88474838372	1065.09997558594	
124.151713948329	1090.90002441406	
128.41576056161	1116.80004882813	
132.6768911156	1137.59997558594	
136.935108498506	1162.69995117188	
141.190415594721	1185.59997558594	
145.442815284827	1205.30004882813	
149.692310445601	1211.90002441406	
153.938903950025	1218.80004882813	
158.182598667288	1218.09997558594	
162.42339746279	1219.69995117188	
166.661303198153	1217.59997558594	
170.896318731233	1211.09997558594	
175.128446916106	1215.59997558594	
179.357690603098	1203.69995117188	
183.584052638779	1197.90002441406	
187.807535865965	1198.5	
192.028143123741	1193.19995117188	
196.245877247442	1198.80004882813	
200.460741068677	1205.19995117188	
204.672737415346	1207	
208.881869111612	1219.90002441406	
213.088138977939	1226.30004882813	
217.291549831076	1229.69995117188	
221.492104484081	1232.80004882813	
225.689805746317	1231.30004882813	
229.884656423456	1237.30004882813	
234.076659317495	1242.69995117188	
238.265817226749	1239.5	
242.452132945872	1241.19995117188	
246.635609265848	1245.90002441406	
250.816248974007	1248	
254.994054854027	1245.40002441406	
259.169029685945	1249.5	
263.341176246156	1248.40002441406	
267.510497307418	1252.30004882813	
271.676995638868	1252.5	
275.840674006018	1249.40002441406	
280.001535170768	1250.80004882813	
284.159581891407	1260.19995117188	
288.314816922617	1250.69995117188	
292.467243015492	1248.5	
296.61686291752	1240.80004882813	
300.763679372619	1227	
304.907695121115	1223.90002441406	
309.048912899766	1213.59997558594	
313.187335441758	1192.69995117188	
317.322965476721	1176	
321.455805730715	1156.19995117188	
325.585858926265	1144.59997558594	
329.713127782339	1128.09997558594	
333.837615014372	1112.59997558594	
337.959323334268	1098.5	
342.07825545039	1088.59997558594	
346.194414067597	1078.19995117188	
350.307801887216	1072	
354.418421607069	1067.69995117188	
358.526275921479	1067.09997558594	
362.631367521261	1059.59997558594	
