#Wave	#Intensity
2109.007813	1743.231079
2107.496094	1705.190918
2105.984375	1727.972046
2104.470703	1666.42981
2102.958984	1684.250977
2101.445313	1695.454468
2099.933594	1743
2098.419922	1722.802246
2096.90625	1715.824463
2095.390625	1745.173218
2093.876953	1736.543091
2092.361328	1718.014526
2090.845703	1757.243774
2089.332031	1798.105835
2087.814453	1741.642456
2086.298828	1645.629272
2084.783203	1739.243286
2083.265625	1691.070313
2081.748047	1689.058228
2080.230469	1657.391846
2078.712891	1668.565063
2077.195313	1734.077881
2075.677734	1672.786255
2074.158203	1675.718628
2072.638672	1703.335693
2071.119141	1707.905518
2069.599609	1728.923706
2068.080078	1753.222168
2066.560547	1716.67041
2065.039063	1640.679077
2063.517578	1684.704224
2061.996094	1718.850952
2060.474609	1736.553955
2058.953125	1670.479004
2057.429688	1717.744385
2055.908203	1674.687622
2054.384766	1669.403931
2052.861328	1683.816284
2051.337891	1712.989502
2049.814453	1689.656006
2048.289063	1664.692505
2046.765625	1693.851074
2045.240234	1659.061035
2043.714844	1680.013184
2042.189453	1723.897949
2040.664063	1692.400513
2039.136719	1665.830444
2037.609375	1680.212524
2036.083984	1655.293823
2034.556641	1676.219727
2033.029297	1744.597656
2031.5	1686.956421
2029.972656	1704.590454
2028.443359	1678.057495
2026.914063	1623.737793
2025.386719	1696.958374
2023.855469	1676.981934
2022.326172	1704.403931
2020.796875	1707.307495
2019.265625	1667.740356
2017.734375	1616.758545
2016.203125	1662.130127
2014.671875	1681.364136
2013.140625	1648.364502
2011.607422	1711.648926
2010.076172	1699.864258
2008.542969	1640.785767
2007.009766	1707.292603
2005.476563	1666.170898
2003.943359	1696.784912
2002.408203	1711.089722
2000.875	1655.3302
1999.339844	1690.813599
1997.804688	1628.567749
1996.269531	1716.144775
1994.732422	1645.780762
1993.197266	1728.434204
1991.660156	1646.707153
1990.123047	1706.549438
1988.585938	1694.800781
1987.048828	1699.318481
1985.511719	1666.44104
1983.972656	1604.319336
1982.435547	1659.231567
1980.896484	1634.507324
1979.357422	1681.2677
1977.818359	1633.812256
1976.279297	1674.057983
1974.738281	1678.572144
1973.197266	1647.377808
1971.658203	1630.800781
1970.117188	1705.082031
1968.576172	1730.671753
1967.033203	1671.924561
1965.492188	1694.2677
1963.949219	1635.553223
1962.40625	1662.756348
1960.863281	1725.594116
1959.320313	1634.511597
1957.777344	1651.980103
1956.232422	1743.926392
1954.689453	1719.272705
1953.144531	1686.536743
1951.599609	1682.942505
1950.054688	1671.260376
1948.507813	1745.312012
1946.962891	1639.824829
1945.416016	1726.786499
1943.869141	1673.075928
1942.322266	1672.721069
1940.775391	1682.061401
1939.228516	1628.394287
1937.679688	1682.963379
1936.132813	1645.466675
1934.583984	1690.322266
1933.035156	1665.752563
1931.486328	1608.918091
1929.935547	1660.206543
1928.386719	1622.754028
1926.835938	1657.890503
1925.285156	1672.050781
1923.734375	1691.04126
1922.183594	1652.002197
1920.632813	1650.041016
1919.080078	1662.579834
1917.527344	1639.678223
1915.976563	1666.706909
