#Wave	#Intensity
2109.007813	8092.62793
2107.496094	8072.780762
2105.984375	8028.041992
2104.470703	8051.104492
2102.958984	8181.591797
2101.445313	8052.582031
2099.933594	7926.932617
2098.419922	8121.781738
2096.90625	8090.302734
2095.390625	7925.100586
2093.876953	7913.486328
2092.361328	7959.638672
2090.845703	7766.522461
2089.332031	7868.774902
2087.814453	7937.997559
2086.298828	7876.925293
2084.783203	7873.579102
2083.265625	7768.044922
2081.748047	7707.048828
2080.230469	7741.634277
2078.712891	7702.083008
2077.195313	7692.191406
2075.677734	7851.887695
2074.158203	7817.276855
2072.638672	7743.183105
2071.119141	7767.84375
2069.599609	7670.762207
2068.080078	7736.54541
2066.560547	7577.027832
2065.039063	7785.828125
2063.517578	7646.091797
2061.996094	7563.930176
2060.474609	7632.951172
2058.953125	7506.478516
2057.429688	7628.033203
2055.908203	7601.768555
2054.384766	7542.685547
2052.861328	7493.474609
2051.337891	7665.791992
2049.814453	7695.316895
2048.289063	7623.143555
2046.765625	7701.857422
2045.240234	7667.419434
2043.714844	7657.582031
2042.189453	7652.665039
2040.664063	7665.771484
2039.136719	7552.74707
2037.609375	7775.486816
2036.083984	7708.331543
2034.556641	7572.453613
2033.029297	7714.853516
2031.5	7605.211914
2029.972656	7688.651855
2028.443359	7557.800781
2026.914063	7695.17627
2025.386719	7727.863281
2023.855469	7696.791504
2022.326172	7673.90332
2020.796875	7497.449219
2019.265625	7595.487793
2017.734375	7593.865723
2016.203125	7536.731934
2014.671875	7667.34668
2013.140625	7582.476563
2011.607422	7445.427734
2010.076172	7567.821777
2008.542969	7655.913086
2007.009766	7509.152344
2005.476563	7592.327148
2003.943359	7525.510254
2002.408203	7576.053711
2000.875	7659.160645
1999.339844	7462.058594
1997.804688	7546.783203
1996.269531	7468.649414
1994.732422	7489.848633
1993.197266	7507.78418
1991.660156	7405.300293
1990.123047	7540.37793
1988.585938	7532.26709
1987.048828	7685.147461
1985.511719	7441.268555
1983.972656	7532.335938
1982.435547	7465.729492
1980.896484	7395.901855
1979.357422	7538.901855
1977.818359	7434.982422
1976.279297	7512.964355
1974.738281	7444.808594
1973.197266	7574.691895
1971.658203	7649.348145
1970.117188	7383.28125
1968.576172	7402.79834
1967.033203	7388.252441
1965.492188	7490.446777
1963.949219	7498.581543
1962.40625	7493.748047
1960.863281	7532.664063
1959.320313	7485.706543
1957.777344	7459.82373
1956.232422	7505.198242
1954.689453	7268.864746
1953.144531	7437.270996
1951.599609	7440.547363
1950.054688	7451.912109
1948.507813	7557.087891
1946.962891	7306.438477
1945.416016	7426.152344
1943.869141	7371.23291
1942.322266	7387.447754
1940.775391	7361.644043
1939.228516	7376.238281
1937.679688	7457.045898
1936.132813	7397.333496
1934.583984	7439.355469
1933.035156	7529.782715
1931.486328	7405.541504
1929.935547	7466.895996
1928.386719	7286.262695
1926.835938	7341.164551
1925.285156	7465.376465
1923.734375	7334.831055
1922.183594	7376.793945
1920.632813	7344.616211
1919.080078	7202.901367
1917.527344	7347.94873
1915.976563	7434.962402
1914.423828	7443.04834
1912.869141	7439.863281
1911.316406	7304.714844
1909.761719	7480.156738
1908.208984	7356.317383
1906.654297	7417.484375
1905.099609	7362.852051
1903.544922	7134.619629
1901.988281	7289.016602
1900.433594	7404.78125
1898.876953	7375.902832
1897.320313	7473.930664
1895.763672	7393.660156
1894.207031	7229.932617
1892.648438	7395.348633
1891.091797	7469.215332
1889.533203	7297.552246
1887.974609	7302.42627
1886.416016	7381.07666
1884.857422	7374.705566
1883.298828	7422.845703
1881.738281	7392.425293
1880.177734	7376.439453
1878.617188	7454.990234
1877.056641	7405.358887
1875.496094	7461.448242
1873.935547	7350.991211
1872.373047	7258.19043
1870.810547	7264.65918
1869.248047	7271.124512
1867.685547	7291.98584
1866.123047	7292.044434
1864.560547	7416.836426
1862.996094	7322.538574
1861.431641	7316.195801
1859.867188	7289.080078
1858.302734	7285.942383
1856.738281	7303.572754
1855.171875	7359.526367
1853.607422	7348.391113
1852.041016	7393.135742
1850.474609	7335.710449
1848.908203	7386.821289
1847.341797	7303.894043
1845.773438	7390.081543
1844.207031	7305.593262
1842.638672	7339.12793
1841.070313	7385.400391
1839.501953	7398.18457
1837.931641	7401.402344
1836.363281	7270.799805
1834.792969	7399.869141
1833.222656	7331.425293
1831.652344	7290.075684
1830.082031	7328.32959
1828.511719	7388.846191
1826.941406	7372.966309
1825.369141	7322.097168
1823.796875	7377.804688
1822.224609	7441.438965
1820.652344	7395.355469
1819.078125	7428.760254
1817.505859	7424.013672
1815.931641	7420.856934
1814.357422	7482.825195
1812.783203	7493.949219
1811.208984	7387.578613
1809.634766	7395.54248
1808.058594	7532.052734
1806.484375	7370.205566
1804.908203	7290.91748
1803.332031	7365.507324
1801.753906	7417.865234
1800.177734	7370.32373
1798.601563	7364.012207
1797.023438	7441.691406
1795.445313	7313.371582
1793.867188	7395.779785
1792.289063	7541.500488
1790.708984	7538.324219
1789.130859	7489.241699
1787.550781	7408.525879
1785.970703	7448.102051
1784.390625	7519.301758
1782.810547	7546.183594
1781.228516	7479.754395
1779.646484	7451.297363
1778.066406	7516.111816
1776.484375	7566.675293
1774.902344	7533.476563
1773.318359	7572.956543
1771.736328	7525.556152
1770.152344	7492.385742
1768.568359	7572.894043
1766.984375	7571.293945
1765.400391	7563.381836
1763.816406	7624.890625
1762.230469	7542.835449
1760.646484	7605.898438
1759.060547	7594.831055
1757.474609	7620.023926
1755.888672	7660.965332
1754.300781	7731.827148
1752.714844	7793.206543
1751.126953	7577.358398
1749.539063	7697.006348
1747.951172	7673.338867
1746.363281	7800.785156
1744.775391	7920.309082
1743.185547	7718.819824
1741.595703	7673.143555
1740.007813	7920.003906
1738.416016	7875.875977
1736.826172	7856.917969
1735.236328	7979.419434
1733.644531	7936.876465
1732.052734	8009.035645
1730.462891	8029.331055
1728.869141	7883.160156
1727.277344	8055.764648
1725.685547	8000.690918
1724.091797	8066.480469
1722.498047	8116.55127
1720.904297	8099.146484
1719.310547	8403.262695
1717.716797	8236.841797
1716.121094	8369.919922
1714.527344	8562.500977
1712.931641	8283.324219
1711.335938	8452.34082
1709.740234	8463.082031
1708.142578	8605.365234
1706.546875	8468.892578
1704.949219	8509.364258
1703.351563	8523.212891
1701.753906	8638.760742
1700.15625	8805.883789
1698.558594	8768.044922
1696.958984	8802.15332
1695.359375	8919.105469
1693.759766	8937.535156
1692.160156	9049.720703
1690.560547	9022.804688
1688.960938	9216.149414
1687.359375	9212.633789
1685.757813	9454.258789
1684.15625	9353.908203
1682.554688	9532.969727
1680.953125	9646.418945
1679.349609	9975.108398
1677.748047	10074.375977
1676.144531	10142.413086
1674.541016	10447.400391
1672.9375	10979.835938
1671.332031	11205.035156
1669.728516	11693.456055
1668.123047	11999.411133
1666.517578	12235.150391
1664.912109	12699.682617
1663.306641	12653.397461
1661.701172	13018.030273
1660.09375	13038.608398
1658.486328	13124.518555
1656.878906	13126.398438
1655.271484	13092.507813
1653.664063	13372.698242
1652.056641	13282.808594
1650.447266	13548.849609
1648.837891	13563.0625
1647.228516	13813.395508
1645.619141	14082.257813
1644.009766	14274.917969
1642.398438	14157.000977
1640.789063	14348.008789
1639.177734	14619.628906
1637.566406	14739.087891
1635.955078	14998.097656
1634.341797	15139.134766
1632.730469	15281.661133
1631.117188	15489.231445
1629.503906	15561.87793
1627.890625	15778.59668
1626.277344	16046.34375
1624.662109	16306.231445
1623.048828	16474.646484
1621.433594	16717.300781
1619.818359	17184.289063
1618.203125	17559.773438
1616.587891	17755.621094
1614.970703	18175.679688
1613.353516	18748.666016
1611.738281	19098.753906
1610.121094	19431.685547
1608.501953	19942.210938
1606.884766	20301.087891
1605.267578	20607.283203
1603.648438	20806.771484
1602.029297	20856.382813
1600.410156	21202.400391
1598.791016	21330.625
1597.169922	21207.244141
1595.550781	21289.123047
1593.929688	21833.740234
1592.308594	21810.574219
1590.6875	22072.671875
1589.064453	21873.71875
1587.443359	21858.259766
1585.820313	21838.183594
1584.197266	21753.408203
1582.574219	21713.335938
1580.951172	21653.257813
1579.328125	21568.572266
1577.703125	21744.060547
1576.080078	21834.828125
1574.455078	22011.720703
1572.830078	21691.662109
1571.203125	21902.341797
1569.578125	21853.066406
1567.951172	22129.720703
1566.324219	21865.236328
1564.697266	21562.445313
1563.070313	21491.769531
1561.443359	21441.089844
1559.816406	21215.363281
1558.1875	21023.509766
1556.558594	20877.785156
1554.929688	20641.576172
1553.300781	20698.53125
1551.669922	20858.238281
1550.041016	20597.640625
1548.410156	20337.152344
1546.779297	20412.513672
1545.148438	20467.914063
1543.517578	20359.324219
1541.884766	20273.757813
1540.251953	20283.197266
1538.621094	19928.154297
1536.988281	19634.505859
1535.353516	19357.820313
1533.720703	19122.572266
1532.085938	18997.591797
1530.453125	18991.984375
1528.818359	18500.017578
1527.183594	18170.345703
1525.546875	18171.029297
1523.912109	18313.857422
1522.275391	18155.582031
1520.640625	17771.259766
1519.003906	17839.232422
1517.365234	17945.349609
1515.728516	17749.115234
1514.091797	17919.316406
1512.453125	17558.34375
1510.814453	17826.162109
1509.175781	17303.660156
1507.537109	17527.185547
1505.896484	17518.839844
1504.257813	17316.882813
1502.617188	17166.832031
1500.976563	17067.132813
1499.335938	17391.013672
1497.693359	17164.880859
1496.052734	17094.177734
1494.410156	16801.210938
1492.767578	16990.910156
1491.125	16664.609375
1489.482422	16694.490234
1487.837891	16354.698242
1486.195313	16255.354492
1484.550781	16362.848633
1482.90625	16178.40918
1481.261719	16060.924805
1479.617188	15992.115234
1477.970703	15549.597656
1476.324219	15277.389648
1474.677734	15079.708984
1473.03125	15030.90332
1471.384766	15124.803711
1469.738281	14943.974609
1468.089844	14555.352539
1466.441406	14609.850586
1464.792969	14656.740234
1463.144531	14445.836914
1461.496094	14686.78418
1459.845703	14583.574219
1458.197266	14681.945313
1456.546875	14748.457031
1454.896484	14518.064453
1453.244141	14436.175781
1451.59375	14399.741211
1449.941406	14355.75293
1448.291016	14040.891602
1446.638672	13993.97168
1444.984375	13882.024414
1443.332031	13717.191406
1441.679688	13817.036133
1440.025391	13516.232422
1438.371094	13549.573242
1436.716797	13351.708008
1435.0625	13308.020508
1433.40625	13401.797852
1431.75	13086.303711
1430.095703	12961.172852
1428.439453	13151.563477
1426.78125	13121.542969
1425.125	13044.762695
1423.466797	12951.421875
1421.810547	13027.029297
1420.152344	13051.336914
1418.494141	12802.78418
1416.833984	12857.271484
1415.175781	12712.834961
1413.515625	12701.030273
1411.855469	12567.232422
1410.195313	12499.74707
1408.535156	12691.233398
1406.875	12969.93457
1405.212891	13058.904297
1403.550781	13226.068359
1401.888672	13367.586914
1400.226563	13427.834961
1398.564453	13420.397461
1396.900391	13500.146484
1395.238281	13642.980469
1393.574219	13612.958984
1391.910156	13425.217773
1390.244141	13470.348633
1388.580078	13462.904297
1386.914063	13278.316406
1385.248047	13383.482422
1383.582031	13374.556641
1381.916016	13346.130859
1380.25	13604.200195
1378.582031	13503.753906
1376.916016	13437.833008
1375.248047	13605.773438
1373.578125	13485.907227
1371.910156	13601.321289
1370.242188	13641.786133
1368.572266	13396.186523
1366.902344	13628.329102
1365.232422	13426.25
1363.5625	13525.081055
1361.890625	13212.383789
1360.220703	13234.920898
1358.548828	13329.238281
1356.876953	13335.289063
1355.205078	13348.810547
1353.53125	13229.299805
1351.859375	13483.424805
1350.185547	13918.212891
1348.511719	13949.513672
1346.837891	13940.479492
1345.164063	13973.251953
1343.488281	14186.625977
1341.8125	14371.549805
1340.138672	14348.996094
1338.460938	14495.015625
1336.785156	14637.986328
1335.109375	14555.743164
1333.431641	14439.24707
1331.753906	14452.466797
1330.076172	14370.314453
1328.398438	14174.974609
1326.720703	14136.110352
1325.041016	13973.666016
1323.361328	13964.634766
1321.681641	13921.37207
1320.001953	13890.03125
1318.322266	13857.21582
1316.640625	13584.933594
1314.960938	13754.446289
1313.279297	13718.705078
1311.597656	13535.816406
1309.914063	13434.746094
1308.232422	13439.211914
1306.548828	13595.193359
1304.865234	13235.754883
1303.181641	13387.255859
1301.498047	13293.745117
1299.814453	13041.467773
1298.128906	12964.394531
1296.443359	12921.474609
1294.757813	12799.963867
1293.072266	12722.991211
1291.386719	12872.879883
1289.699219	12726.258789
1288.011719	12455.222656
1286.324219	12605.067383
1284.636719	12269.001953
1282.949219	12306.270508
1281.259766	12334.637695
1279.572266	12206.085938
1277.882813	12330.654297
1276.193359	12379.708008
1274.501953	12217.205078
1272.8125	12177.523438
1271.121094	12358.170898
1269.429688	12158.819336
1267.738281	12122.129883
1266.046875	12262.769531
1264.353516	12221.638672
1262.662109	12198.248047
1260.96875	12050.830078
1259.275391	11779.46582
1257.582031	11773.896484
1255.886719	11703.401367
1254.193359	11591.625977
1252.498047	11854.548828
1250.802734	11776.705078
1249.107422	11660.5625
1247.410156	11578.37207
1245.714844	11480.005859
1244.017578	11464.191406
1242.320313	11438.071289
1240.623047	11662.320313
1238.925781	11711.255859
1237.226563	11745.449219
1235.527344	11809.05957
1233.828125	11640.160156
1232.128906	11799.382813
1230.429688	11564.375977
1228.728516	11497.099609
1227.029297	11007.939453
1225.328125	10930.525391
1223.626953	10881.06543
1221.923828	10702.344727
1220.222656	10526.640625
1218.519531	10392.130859
1216.816406	10429.448242
1215.113281	10305.291992
1213.410156	10062.327148
1211.707031	10076.21582
1210.001953	10044.626953
1208.296875	9900.132813
1206.591797	10047.464844
1204.886719	9892.772461
1203.179688	9960.901367
1201.474609	10049.511719
1199.767578	9997.457031
1198.060547	10009.863281
1196.353516	10091.079102
1194.644531	10125.414063
1192.9375	10039.723633
1191.228516	9974.556641
1189.519531	10048.388672
1187.810547	10013.958984
1186.099609	9790.919922
1184.390625	9869.125977
1182.679688	9763.141602
1180.96875	9829.626953
1179.257813	9969.125977
1177.544922	9999.019531
1175.833984	9898.9375
1174.121094	10216.432617
1172.408203	10173.268555
1170.695313	10119.907227
1168.982422	10015.507813
1167.267578	9950.535156
1165.552734	9856.425781
1163.837891	9695.292969
1162.123047	9405.960938
1160.408203	9336.808594
1158.691406	9261.858398
1156.976563	9140.329102
1155.259766	9091.667969
1153.541016	8949.84668
1151.824219	8757.139648
1150.107422	8651.838867
1148.388672	8722.636719
1146.669922	8646.481445
1144.951172	8538.365234
1143.230469	8484.09375
1141.511719	8380.421875
1139.791016	8339.290039
1138.070313	8115.095215
1136.349609	8145.221191
1134.628906	8108.524414
1132.90625	7941.160156
1131.185547	7802.905273
1129.462891	7780.821777
1127.740234	7619.447266
1126.015625	7530.680664
1124.292969	7511.572266
1122.568359	7288.012695
1120.84375	7251.569336
1119.119141	7271.668457
1117.394531	7265.674805
1115.667969	7211.874023
1113.941406	7294.248535
1112.214844	7304.180176
1110.488281	7189.598633
1108.761719	7244.418457
1107.033203	7067.675781
1105.306641	7102.242188
1103.578125	6955.985352
1101.849609	6983.329102
1100.119141	6951.382324
1098.390625	7000.395508
1096.660156	6849.956543
1094.929688	6903.303223
1093.199219	6807.843262
1091.46875	6721.091309
1089.736328	6718.119629
1088.003906	6803.202148
1086.273438	6709.291992
1084.539063	6642.837891
1082.806641	6688.929688
1081.074219	6564.821777
1079.339844	6556.118164
1077.605469	6622.376953
1075.871094	6553.132813
1074.134766	6455.101563
1072.400391	6604.887695
1070.664063	6439.198242
1068.927734	6558.680664
1067.191406	6607.569824
1065.455078	6459.261719
1063.716797	6384.404297
1061.978516	6431.859375
1060.240234	6289.443359
1058.501953	6285.131836
1056.763672	6277.946777
1055.023438	6160.094727
1053.283203	6183.115723
1051.542969	6221.927734
1049.802734	6214.760742
1048.0625	6201.853027
1046.320313	6273.651367
1044.578125	6112.899414
1042.835938	6226.29834
1041.09375	6101.495605
1039.351563	6074.281738
1037.607422	6054.249512
1035.863281	6103.041504
1034.119141	6151.810059
1032.375	6226.349609
1030.628906	6114.60791
1028.884766	6130.39502
1027.138672	6202.021973
1025.392578	6256.436035
1023.646484	6186.296387
1021.898438	6279.325195
1020.152344	6121.938965
1018.404297	6200.634766
1016.65625	6207.791504
1014.90625	6104.857422
1013.158203	6124.896484
1011.408203	6157.787109
1009.658203	6280.671387
1007.908203	6114.962891
1006.158203	6070.715332
1004.40625	6179.255859
1002.65625	6233.504395
1000.904297	6176.414551
999.150391	6264.879395
997.398438	6204.95459
995.646484	6273.405273
993.892578	6293.348145
