#Wave	#Intensity
2109.007813	15563.381836
2107.496094	15288.831055
2105.984375	15136.704102
2104.470703	15254.115234
2102.958984	15303.708984
2101.445313	15100.450195
2099.933594	15229.359375
2098.419922	15219.462891
2096.90625	15112.136719
2095.390625	15140.245117
2093.876953	15169.991211
2092.361328	14957.124023
2090.845703	15120.546875
2089.332031	15005.110352
2087.814453	14962.291992
2086.298828	14850.238281
2084.783203	15005.300781
2083.265625	15067.99707
2081.748047	15084.525391
2080.230469	15107.637695
2078.712891	14933.081055
2077.195313	15117.601563
2075.677734	14864.088867
2074.158203	14760.479492
2072.638672	15033.789063
2071.119141	14829.819336
2069.599609	14961.523438
2068.080078	14936.926758
2066.560547	14858.078125
2065.039063	14736.520508
2063.517578	14710.344727
2061.996094	14843.576172
2060.474609	14874.890625
2058.953125	14548.114258
2057.429688	14604.111328
2055.908203	14627.24707
2054.384766	14601.128906
2052.861328	14609.485352
2051.337891	14713.004883
2049.814453	14752.501953
2048.289063	14562.369141
2046.765625	14619.918945
2045.240234	14526.621094
2043.714844	14356.327148
2042.189453	14536.786133
2040.664063	14340.349609
2039.136719	14465.042969
2037.609375	14409.541992
2036.083984	14491.597656
2034.556641	14269.148438
2033.029297	14475.578125
2031.5	14479.027344
2029.972656	14513.556641
2028.443359	14505.547852
2026.914063	14491.000977
2025.386719	14546.757813
2023.855469	14406.353516
2022.326172	14517.665039
2020.796875	14494.958984
2019.265625	14526.166016
2017.734375	14456.107422
2016.203125	14506.902344
2014.671875	14379.744141
2013.140625	14386.467773
2011.607422	14190.858398
2010.076172	14373.804688
2008.542969	14613.757813
2007.009766	14516.063477
2005.476563	14534.162109
2003.943359	14462.605469
2002.408203	14378.042969
2000.875	14432.00293
1999.339844	14406.123047
1997.804688	14293.939453
1996.269531	14465.114258
1994.732422	14269.944336
1993.197266	14431.286133
1991.660156	14571.405273
1990.123047	14460.932617
1988.585938	14278.94043
1987.048828	14394.610352
1985.511719	14422.4375
1983.972656	14443.75
1982.435547	14372.423828
1980.896484	14387.239258
1979.357422	14432.911133
1977.818359	14358.383789
1976.279297	14488.476563
1974.738281	14456.175781
1973.197266	14516.401367
1971.658203	14183.910156
1970.117188	14549.167969
1968.576172	14364.413086
1967.033203	14418.119141
1965.492188	14583.672852
1963.949219	14340.672852
1962.40625	14371.660156
1960.863281	14663.499023
1959.320313	14414.15625
1957.777344	14173.017578
1956.232422	14273.640625
1954.689453	14353.174805
1953.144531	14288.624023
1951.599609	14300.15625
1950.054688	14466.999023
1948.507813	14455.841797
1946.962891	14422.049805
1945.416016	14441.626953
